,age_range,audience_without_interest,country_code,country_name,ihme_prevalence,interest,interest_audience,interest_relative_audience,is_developed,is_english,statistic
2786,45-49,48000,YE,Yemen,7.3200516,Diabetes mellitus awareness,7800,0.1625,False,False,high_glucose
2787,50-54,22000,YE,Yemen,7.9884797,Diabetes mellitus awareness,3600,0.163636363636,False,False,high_glucose
2788,55-59,14000,YE,Yemen,8.5164204,Diabetes mellitus awareness,2200,0.157142857143,False,False,high_glucose
2789,60-64,6500,YE,Yemen,9.0680413,Diabetes mellitus awareness,1200,0.184615384615,False,False,high_glucose
2790,25-29,3600000,DZ,Algeria,3.6872949,Managing Diabetes,0,0.0,False,False,high_glucose
2791,30-34,2300000,DZ,Algeria,4.4514921,Managing Diabetes,0,0.0,False,False,high_glucose
2792,35-39,1400000,DZ,Algeria,4.506474,Managing Diabetes,0,0.0,False,False,high_glucose
2793,40-44,720000,DZ,Algeria,5.2752517,Managing Diabetes,0,0.0,False,False,high_glucose
2794,45-49,470000,DZ,Algeria,6.2806085,Managing Diabetes,0,0.0,False,False,high_glucose
2795,50-54,280000,DZ,Algeria,6.9268838,Managing Diabetes,0,0.0,False,False,high_glucose
2796,55-59,150000,DZ,Algeria,7.4201778,Managing Diabetes,0,0.0,False,False,high_glucose
2797,60-64,91000,DZ,Algeria,8.0586106,Managing Diabetes,0,0.0,False,False,high_glucose
2798,25-29,210000,BH,Bahrain,5.1225211,Managing Diabetes,0,0.0,False,False,high_glucose
2799,30-34,170000,BH,Bahrain,6.4178213,Managing Diabetes,0,0.0,False,False,high_glucose
2800,35-39,120000,BH,Bahrain,7.4141823,Managing Diabetes,0,0.0,False,False,high_glucose
2801,40-44,73000,BH,Bahrain,8.3959661,Managing Diabetes,0,0.0,False,False,high_glucose
2802,45-49,49000,BH,Bahrain,9.1992646,Managing Diabetes,0,0.0,False,False,high_glucose
2803,50-54,27000,BH,Bahrain,9.8426253,Managing Diabetes,0,0.0,False,False,high_glucose
2804,55-59,16000,BH,Bahrain,10.452177,Managing Diabetes,0,0.0,False,False,high_glucose
2805,60-64,7200,BH,Bahrain,11.136416,Managing Diabetes,0,0.0,False,False,high_glucose
2806,25-29,5800000,EG,Egypt,2.3821624,Managing Diabetes,30,5.1724137931e-06,False,False,high_glucose
2807,30-34,4300000,EG,Egypt,3.1025004,Managing Diabetes,0,0.0,False,False,high_glucose
2808,35-39,2900000,EG,Egypt,3.8158856,Managing Diabetes,0,0.0,False,False,high_glucose
2809,40-44,1700000,EG,Egypt,4.3299142,Managing Diabetes,0,0.0,False,False,high_glucose
2810,45-49,1100000,EG,Egypt,4.769773,Managing Diabetes,0,0.0,False,False,high_glucose
2811,50-54,810000,EG,Egypt,5.3680263,Managing Diabetes,0,0.0,False,False,high_glucose
2812,55-59,550000,EG,Egypt,5.740137,Managing Diabetes,0,0.0,False,False,high_glucose
2813,60-64,340000,EG,Egypt,6.3387156,Managing Diabetes,0,0.0,False,False,high_glucose
2814,25-29,2800000,IQ,Iraq,3.7076667,Managing Diabetes,0,0.0,False,False,high_glucose
2815,30-34,1700000,IQ,Iraq,4.671194,Managing Diabetes,0,0.0,False,False,high_glucose
2816,35-39,1200000,IQ,Iraq,5.3313926,Managing Diabetes,0,0.0,False,False,high_glucose
2817,40-44,730000,IQ,Iraq,6.1486263,Managing Diabetes,0,0.0,False,False,high_glucose
2818,45-49,550000,IQ,Iraq,8.2792394,Managing Diabetes,0,0.0,False,False,high_glucose
2819,50-54,310000,IQ,Iraq,9.2093743,Managing Diabetes,0,0.0,False,False,high_glucose
2820,55-59,190000,IQ,Iraq,10.719927,Managing Diabetes,0,0.0,False,False,high_glucose
2821,60-64,110000,IQ,Iraq,11.63561,Managing Diabetes,0,0.0,False,False,high_glucose
2822,25-29,890000,JO,Jordan,8.2522981,Managing Diabetes,0,0.0,False,False,high_glucose
2823,30-34,580000,JO,Jordan,9.8384693,Managing Diabetes,0,0.0,False,False,high_glucose
2824,35-39,440000,JO,Jordan,11.181211,Managing Diabetes,0,0.0,False,False,high_glucose
2825,40-44,290000,JO,Jordan,12.292547,Managing Diabetes,0,0.0,False,False,high_glucose
2826,45-49,230000,JO,Jordan,13.044493,Managing Diabetes,0,0.0,False,False,high_glucose
2827,50-54,150000,JO,Jordan,13.853732,Managing Diabetes,0,0.0,False,False,high_glucose
2828,55-59,86000,JO,Jordan,14.516003,Managing Diabetes,0,0.0,False,False,high_glucose
2829,60-64,49000,JO,Jordan,15.289259,Managing Diabetes,0,0.0,False,False,high_glucose
2830,25-29,590000,KW,Kuwait,5.4143712,Managing Diabetes,0,0.0,False,True,high_glucose
2831,30-34,530000,KW,Kuwait,6.7325465,Managing Diabetes,0,0.0,False,True,high_glucose
2832,35-39,400000,KW,Kuwait,7.7899903,Managing Diabetes,0,0.0,False,True,high_glucose
2833,40-44,240000,KW,Kuwait,8.697959,Managing Diabetes,0,0.0,False,True,high_glucose
2834,45-49,150000,KW,Kuwait,9.3322158,Managing Diabetes,0,0.0,False,True,high_glucose
2835,50-54,80000,KW,Kuwait,10.151269,Managing Diabetes,0,0.0,False,True,high_glucose
2836,55-59,44000,KW,Kuwait,10.689695,Managing Diabetes,0,0.0,False,True,high_glucose
2837,60-64,22000,KW,Kuwait,11.396502,Managing Diabetes,0,0.0,False,True,high_glucose
2838,25-29,570000,LB,Lebanon,5.4363094,Managing Diabetes,0,0.0,False,True,high_glucose
2839,30-34,410000,LB,Lebanon,6.7956738,Managing Diabetes,0,0.0,False,True,high_glucose
2840,35-39,310000,LB,Lebanon,9.5140807,Managing Diabetes,0,0.0,False,True,high_glucose
2841,40-44,210000,LB,Lebanon,10.746871,Managing Diabetes,0,0.0,False,True,high_glucose
2842,45-49,180000,LB,Lebanon,11.162629,Managing Diabetes,0,0.0,False,True,high_glucose
2843,50-54,130000,LB,Lebanon,12.070575,Managing Diabetes,0,0.0,False,True,high_glucose
2844,55-59,88000,LB,Lebanon,12.340245,Managing Diabetes,0,0.0,False,True,high_glucose
2845,60-64,49000,LB,Lebanon,13.022989,Managing Diabetes,0,0.0,False,True,high_glucose
2846,25-29,640000,LY,Libya,6.973958,Managing Diabetes,0,0.0,False,False,high_glucose
2847,30-34,460000,LY,Libya,8.4241748,Managing Diabetes,0,0.0,False,False,high_glucose
2848,35-39,340000,LY,Libya,9.1536202,Managing Diabetes,0,0.0,False,False,high_glucose
2849,40-44,210000,LY,Libya,10.231247,Managing Diabetes,0,0.0,False,False,high_glucose
2850,45-49,150000,LY,Libya,11.479694,Managing Diabetes,0,0.0,False,False,high_glucose
2851,50-54,78000,LY,Libya,12.342771,Managing Diabetes,0,0.0,False,False,high_glucose
2852,55-59,43000,LY,Libya,12.657912,Managing Diabetes,0,0.0,False,False,high_glucose
2853,60-64,20000,LY,Libya,13.514146,Managing Diabetes,0,0.0,False,False,high_glucose
2854,25-29,2400000,MA,Morocco,4.0628806,Managing Diabetes,0,0.0,False,False,high_glucose
2855,30-34,1800000,MA,Morocco,5.0583038,Managing Diabetes,0,0.0,False,False,high_glucose
2856,35-39,930000,MA,Morocco,5.9176277,Managing Diabetes,0,0.0,False,False,high_glucose
2857,40-44,540000,MA,Morocco,6.672129,Managing Diabetes,0,0.0,False,False,high_glucose
2858,45-49,390000,MA,Morocco,7.5073846,Managing Diabetes,0,0.0,False,False,high_glucose
2859,50-54,230000,MA,Morocco,8.0951132,Managing Diabetes,0,0.0,False,False,high_glucose
2860,55-59,160000,MA,Morocco,8.4855147,Managing Diabetes,0,0.0,False,False,high_glucose
2861,60-64,93000,MA,Morocco,9.0926558,Managing Diabetes,0,0.0,False,False,high_glucose
2862,25-29,430000,OM,Oman,4.4184666,Managing Diabetes,0,0.0,False,True,high_glucose
2863,30-34,310000,OM,Oman,5.5255596,Managing Diabetes,0,0.0,False,True,high_glucose
2864,35-39,190000,OM,Oman,6.3859753,Managing Diabetes,0,0.0,False,True,high_glucose
2865,40-44,100000,OM,Oman,7.4506015,Managing Diabetes,0,0.0,False,True,high_glucose
2866,45-49,62000,OM,Oman,8.1066318,Managing Diabetes,0,0.0,False,True,high_glucose
2867,50-54,30000,OM,Oman,8.7662347,Managing Diabetes,0,0.0,False,True,high_glucose
2868,55-59,16000,OM,Oman,9.1948472,Managing Diabetes,0,0.0,False,True,high_glucose
2869,60-64,7400,OM,Oman,9.2598297,Managing Diabetes,0,0.0,False,True,high_glucose
2870,25-29,600000,QA,Qatar,3.2303657,Managing Diabetes,0,0.0,False,True,high_glucose
2871,30-34,480000,QA,Qatar,4.2209495,Managing Diabetes,0,0.0,False,True,high_glucose
2872,35-39,330000,QA,Qatar,4.9635772,Managing Diabetes,0,0.0,False,True,high_glucose
2873,40-44,180000,QA,Qatar,5.7137784,Managing Diabetes,0,0.0,False,True,high_glucose
2874,45-49,110000,QA,Qatar,11.029482,Managing Diabetes,0,0.0,False,True,high_glucose
2875,50-54,53000,QA,Qatar,12.161666,Managing Diabetes,0,0.0,False,True,high_glucose
2876,55-59,28000,QA,Qatar,12.845413,Managing Diabetes,0,0.0,False,True,high_glucose
2877,60-64,13000,QA,Qatar,13.553755,Managing Diabetes,0,0.0,False,True,high_glucose
2878,25-29,3900000,SA,Saudi Arabia,5.6831848,Managing Diabetes,0,0.0,False,True,high_glucose
2879,30-34,2800000,SA,Saudi Arabia,7.1271159,Managing Diabetes,0,0.0,False,True,high_glucose
2880,35-39,1900000,SA,Saudi Arabia,8.1393011,Managing Diabetes,0,0.0,False,True,high_glucose
2881,40-44,960000,SA,Saudi Arabia,9.1769531,Managing Diabetes,0,0.0,False,True,high_glucose
2882,45-49,650000,SA,Saudi Arabia,9.6913241,Managing Diabetes,0,0.0,False,True,high_glucose
2883,50-54,370000,SA,Saudi Arabia,10.505039,Managing Diabetes,0,0.0,False,True,high_glucose
2884,55-59,230000,SA,Saudi Arabia,11.191292,Managing Diabetes,0,0.0,False,True,high_glucose
2885,60-64,110000,SA,Saudi Arabia,11.736449,Managing Diabetes,0,0.0,False,True,high_glucose
2886,25-29,1200000,TN,Tunisia,5.8038909,Managing Diabetes,0,0.0,False,False,high_glucose
2887,30-34,880000,TN,Tunisia,7.1798451,Managing Diabetes,0,0.0,False,False,high_glucose
2888,35-39,560000,TN,Tunisia,8.5196808,Managing Diabetes,0,0.0,False,False,high_glucose
2889,40-44,330000,TN,Tunisia,9.3942516,Managing Diabetes,0,0.0,False,False,high_glucose
2890,45-49,240000,TN,Tunisia,10.168885,Managing Diabetes,0,0.0,False,False,high_glucose
2891,50-54,160000,TN,Tunisia,11.002152,Managing Diabetes,0,0.0,False,False,high_glucose
2892,55-59,100000,TN,Tunisia,11.663149,Managing Diabetes,0,0.0,False,False,high_glucose
2893,60-64,66000,TN,Tunisia,12.410246,Managing Diabetes,0,0.0,False,False,high_glucose
2894,25-29,2000000,AE,United Arab Emirates,7.2910897,Managing Diabetes,0,0.0,False,True,high_glucose
2895,30-34,1600000,AE,United Arab Emirates,8.9279242,Managing Diabetes,0,0.0,False,True,high_glucose
2896,35-39,1100000,AE,United Arab Emirates,10.283536,Managing Diabetes,0,0.0,False,True,high_glucose
2897,40-44,590000,AE,United Arab Emirates,11.240907,Managing Diabetes,0,0.0,False,True,high_glucose
2898,45-49,370000,AE,United Arab Emirates,12.123823,Managing Diabetes,0,0.0,False,True,high_glucose
2899,50-54,190000,AE,United Arab Emirates,13.117172,Managing Diabetes,0,0.0,False,True,high_glucose
2900,55-59,120000,AE,United Arab Emirates,12.721175,Managing Diabetes,0,0.0,False,True,high_glucose
2901,60-64,54000,AE,United Arab Emirates,13.382566,Managing Diabetes,0,0.0,False,True,high_glucose
2902,25-29,460000,YE,Yemen,3.9939165,Managing Diabetes,0,0.0,False,False,high_glucose
2903,30-34,300000,YE,Yemen,5.082136,Managing Diabetes,0,0.0,False,False,high_glucose
2904,35-39,170000,YE,Yemen,6.0236987,Managing Diabetes,0,0.0,False,False,high_glucose
2905,40-44,81000,YE,Yemen,6.8435326,Managing Diabetes,0,0.0,False,False,high_glucose
2906,45-49,48000,YE,Yemen,7.3200516,Managing Diabetes,0,0.0,False,False,high_glucose
2907,50-54,22000,YE,Yemen,7.9884797,Managing Diabetes,0,0.0,False,False,high_glucose
2908,55-59,14000,YE,Yemen,8.5164204,Managing Diabetes,0,0.0,False,False,high_glucose
2909,60-64,6500,YE,Yemen,9.0680413,Managing Diabetes,0,0.0,False,False,high_glucose
2910,25-29,3600000,DZ,Algeria,3.6872949,Insulin index,0,0.0,False,False,high_glucose
2911,30-34,2300000,DZ,Algeria,4.4514921,Insulin index,0,0.0,False,False,high_glucose
2912,35-39,1400000,DZ,Algeria,4.506474,Insulin index,0,0.0,False,False,high_glucose
2913,40-44,720000,DZ,Algeria,5.2752517,Insulin index,0,0.0,False,False,high_glucose
2914,45-49,470000,DZ,Algeria,6.2806085,Insulin index,0,0.0,False,False,high_glucose
2915,50-54,280000,DZ,Algeria,6.9268838,Insulin index,0,0.0,False,False,high_glucose
2916,55-59,150000,DZ,Algeria,7.4201778,Insulin index,0,0.0,False,False,high_glucose
2917,60-64,91000,DZ,Algeria,8.0586106,Insulin index,0,0.0,False,False,high_glucose
2918,25-29,210000,BH,Bahrain,5.1225211,Insulin index,0,0.0,False,False,high_glucose
2919,30-34,170000,BH,Bahrain,6.4178213,Insulin index,0,0.0,False,False,high_glucose
2920,35-39,120000,BH,Bahrain,7.4141823,Insulin index,0,0.0,False,False,high_glucose
2921,40-44,73000,BH,Bahrain,8.3959661,Insulin index,0,0.0,False,False,high_glucose
2922,45-49,49000,BH,Bahrain,9.1992646,Insulin index,0,0.0,False,False,high_glucose
2923,50-54,27000,BH,Bahrain,9.8426253,Insulin index,0,0.0,False,False,high_glucose
2924,55-59,16000,BH,Bahrain,10.452177,Insulin index,0,0.0,False,False,high_glucose
2925,60-64,7200,BH,Bahrain,11.136416,Insulin index,0,0.0,False,False,high_glucose
2926,25-29,5800000,EG,Egypt,2.3821624,Insulin index,0,0.0,False,False,high_glucose
2927,30-34,4300000,EG,Egypt,3.1025004,Insulin index,0,0.0,False,False,high_glucose
2928,35-39,2900000,EG,Egypt,3.8158856,Insulin index,0,0.0,False,False,high_glucose
2929,40-44,1700000,EG,Egypt,4.3299142,Insulin index,0,0.0,False,False,high_glucose
2930,45-49,1100000,EG,Egypt,4.769773,Insulin index,0,0.0,False,False,high_glucose
2931,50-54,810000,EG,Egypt,5.3680263,Insulin index,0,0.0,False,False,high_glucose
2932,55-59,550000,EG,Egypt,5.740137,Insulin index,0,0.0,False,False,high_glucose
2933,60-64,340000,EG,Egypt,6.3387156,Insulin index,0,0.0,False,False,high_glucose
2934,25-29,2800000,IQ,Iraq,3.7076667,Insulin index,0,0.0,False,False,high_glucose
2935,30-34,1700000,IQ,Iraq,4.671194,Insulin index,0,0.0,False,False,high_glucose
2936,35-39,1200000,IQ,Iraq,5.3313926,Insulin index,0,0.0,False,False,high_glucose
2937,40-44,730000,IQ,Iraq,6.1486263,Insulin index,0,0.0,False,False,high_glucose
2938,45-49,550000,IQ,Iraq,8.2792394,Insulin index,0,0.0,False,False,high_glucose
2939,50-54,310000,IQ,Iraq,9.2093743,Insulin index,0,0.0,False,False,high_glucose
2940,55-59,190000,IQ,Iraq,10.719927,Insulin index,0,0.0,False,False,high_glucose
2941,60-64,110000,IQ,Iraq,11.63561,Insulin index,0,0.0,False,False,high_glucose
2942,25-29,890000,JO,Jordan,8.2522981,Insulin index,110,0.000123595505618,False,False,high_glucose
2943,30-34,580000,JO,Jordan,9.8384693,Insulin index,110,0.000189655172414,False,False,high_glucose
2944,35-39,440000,JO,Jordan,11.181211,Insulin index,170,0.000386363636364,False,False,high_glucose
2945,40-44,290000,JO,Jordan,12.292547,Insulin index,180,0.000620689655172,False,False,high_glucose
2946,45-49,230000,JO,Jordan,13.044493,Insulin index,230,0.001,False,False,high_glucose
2947,50-54,150000,JO,Jordan,13.853732,Insulin index,270,0.0018,False,False,high_glucose
2948,55-59,86000,JO,Jordan,14.516003,Insulin index,240,0.00279069767442,False,False,high_glucose
2949,60-64,49000,JO,Jordan,15.289259,Insulin index,130,0.00265306122449,False,False,high_glucose
2950,25-29,590000,KW,Kuwait,5.4143712,Insulin index,0,0.0,False,True,high_glucose
2951,30-34,530000,KW,Kuwait,6.7325465,Insulin index,0,0.0,False,True,high_glucose
2952,35-39,400000,KW,Kuwait,7.7899903,Insulin index,0,0.0,False,True,high_glucose
2953,40-44,240000,KW,Kuwait,8.697959,Insulin index,0,0.0,False,True,high_glucose
2954,45-49,150000,KW,Kuwait,9.3322158,Insulin index,0,0.0,False,True,high_glucose
2955,50-54,80000,KW,Kuwait,10.151269,Insulin index,0,0.0,False,True,high_glucose
2956,55-59,44000,KW,Kuwait,10.689695,Insulin index,0,0.0,False,True,high_glucose
2957,60-64,22000,KW,Kuwait,11.396502,Insulin index,0,0.0,False,True,high_glucose
2958,25-29,570000,LB,Lebanon,5.4363094,Insulin index,0,0.0,False,True,high_glucose
2959,30-34,410000,LB,Lebanon,6.7956738,Insulin index,0,0.0,False,True,high_glucose
2960,35-39,310000,LB,Lebanon,9.5140807,Insulin index,0,0.0,False,True,high_glucose
2961,40-44,210000,LB,Lebanon,10.746871,Insulin index,0,0.0,False,True,high_glucose
2962,45-49,180000,LB,Lebanon,11.162629,Insulin index,0,0.0,False,True,high_glucose
2963,50-54,130000,LB,Lebanon,12.070575,Insulin index,0,0.0,False,True,high_glucose
2964,55-59,88000,LB,Lebanon,12.340245,Insulin index,0,0.0,False,True,high_glucose
2965,60-64,49000,LB,Lebanon,13.022989,Insulin index,0,0.0,False,True,high_glucose
2966,25-29,640000,LY,Libya,6.973958,Insulin index,0,0.0,False,False,high_glucose
2967,30-34,460000,LY,Libya,8.4241748,Insulin index,0,0.0,False,False,high_glucose
2968,35-39,340000,LY,Libya,9.1536202,Insulin index,0,0.0,False,False,high_glucose
2969,40-44,210000,LY,Libya,10.231247,Insulin index,0,0.0,False,False,high_glucose
2970,45-49,150000,LY,Libya,11.479694,Insulin index,0,0.0,False,False,high_glucose
2971,50-54,78000,LY,Libya,12.342771,Insulin index,0,0.0,False,False,high_glucose
2972,55-59,43000,LY,Libya,12.657912,Insulin index,0,0.0,False,False,high_glucose
2973,60-64,20000,LY,Libya,13.514146,Insulin index,0,0.0,False,False,high_glucose
2974,25-29,2400000,MA,Morocco,4.0628806,Insulin index,0,0.0,False,False,high_glucose
2975,30-34,1800000,MA,Morocco,5.0583038,Insulin index,0,0.0,False,False,high_glucose
2976,35-39,930000,MA,Morocco,5.9176277,Insulin index,0,0.0,False,False,high_glucose
2977,40-44,540000,MA,Morocco,6.672129,Insulin index,0,0.0,False,False,high_glucose
2978,45-49,390000,MA,Morocco,7.5073846,Insulin index,0,0.0,False,False,high_glucose
2979,50-54,230000,MA,Morocco,8.0951132,Insulin index,0,0.0,False,False,high_glucose
2980,55-59,160000,MA,Morocco,8.4855147,Insulin index,0,0.0,False,False,high_glucose
2981,60-64,93000,MA,Morocco,9.0926558,Insulin index,0,0.0,False,False,high_glucose
2982,25-29,430000,OM,Oman,4.4184666,Insulin index,0,0.0,False,True,high_glucose
2983,30-34,310000,OM,Oman,5.5255596,Insulin index,0,0.0,False,True,high_glucose
2984,35-39,190000,OM,Oman,6.3859753,Insulin index,0,0.0,False,True,high_glucose
2985,40-44,100000,OM,Oman,7.4506015,Insulin index,0,0.0,False,True,high_glucose
2986,45-49,62000,OM,Oman,8.1066318,Insulin index,0,0.0,False,True,high_glucose
2987,50-54,30000,OM,Oman,8.7662347,Insulin index,0,0.0,False,True,high_glucose
2988,55-59,16000,OM,Oman,9.1948472,Insulin index,0,0.0,False,True,high_glucose
2989,60-64,7400,OM,Oman,9.2598297,Insulin index,0,0.0,False,True,high_glucose
2990,25-29,600000,QA,Qatar,3.2303657,Insulin index,0,0.0,False,True,high_glucose
2991,30-34,480000,QA,Qatar,4.2209495,Insulin index,0,0.0,False,True,high_glucose
2992,35-39,330000,QA,Qatar,4.9635772,Insulin index,0,0.0,False,True,high_glucose
2993,40-44,180000,QA,Qatar,5.7137784,Insulin index,0,0.0,False,True,high_glucose
2994,45-49,110000,QA,Qatar,11.029482,Insulin index,0,0.0,False,True,high_glucose
2995,50-54,53000,QA,Qatar,12.161666,Insulin index,0,0.0,False,True,high_glucose
2996,55-59,28000,QA,Qatar,12.845413,Insulin index,0,0.0,False,True,high_glucose
2997,60-64,13000,QA,Qatar,13.553755,Insulin index,0,0.0,False,True,high_glucose
2998,25-29,3900000,SA,Saudi Arabia,5.6831848,Insulin index,0,0.0,False,True,high_glucose
2999,30-34,2800000,SA,Saudi Arabia,7.1271159,Insulin index,0,0.0,False,True,high_glucose
3000,35-39,1900000,SA,Saudi Arabia,8.1393011,Insulin index,0,0.0,False,True,high_glucose
3001,40-44,960000,SA,Saudi Arabia,9.1769531,Insulin index,0,0.0,False,True,high_glucose
3002,45-49,650000,SA,Saudi Arabia,9.6913241,Insulin index,0,0.0,False,True,high_glucose
3003,50-54,370000,SA,Saudi Arabia,10.505039,Insulin index,0,0.0,False,True,high_glucose
3004,55-59,230000,SA,Saudi Arabia,11.191292,Insulin index,0,0.0,False,True,high_glucose
3005,60-64,110000,SA,Saudi Arabia,11.736449,Insulin index,0,0.0,False,True,high_glucose
3006,25-29,1200000,TN,Tunisia,5.8038909,Insulin index,0,0.0,False,False,high_glucose
3007,30-34,880000,TN,Tunisia,7.1798451,Insulin index,0,0.0,False,False,high_glucose
3008,35-39,560000,TN,Tunisia,8.5196808,Insulin index,0,0.0,False,False,high_glucose
3009,40-44,330000,TN,Tunisia,9.3942516,Insulin index,0,0.0,False,False,high_glucose
3010,45-49,240000,TN,Tunisia,10.168885,Insulin index,0,0.0,False,False,high_glucose
3011,50-54,160000,TN,Tunisia,11.002152,Insulin index,0,0.0,False,False,high_glucose
3012,55-59,100000,TN,Tunisia,11.663149,Insulin index,0,0.0,False,False,high_glucose
3013,60-64,66000,TN,Tunisia,12.410246,Insulin index,0,0.0,False,False,high_glucose
3014,25-29,2000000,AE,United Arab Emirates,7.2910897,Insulin index,0,0.0,False,True,high_glucose
3015,30-34,1600000,AE,United Arab Emirates,8.9279242,Insulin index,0,0.0,False,True,high_glucose
3016,35-39,1100000,AE,United Arab Emirates,10.283536,Insulin index,0,0.0,False,True,high_glucose
3017,40-44,590000,AE,United Arab Emirates,11.240907,Insulin index,0,0.0,False,True,high_glucose
3018,45-49,370000,AE,United Arab Emirates,12.123823,Insulin index,0,0.0,False,True,high_glucose
3019,50-54,190000,AE,United Arab Emirates,13.117172,Insulin index,0,0.0,False,True,high_glucose
3020,55-59,120000,AE,United Arab Emirates,12.721175,Insulin index,0,0.0,False,True,high_glucose
3021,60-64,54000,AE,United Arab Emirates,13.382566,Insulin index,0,0.0,False,True,high_glucose
3022,25-29,460000,YE,Yemen,3.9939165,Insulin index,0,0.0,False,False,high_glucose
3023,30-34,300000,YE,Yemen,5.082136,Insulin index,0,0.0,False,False,high_glucose
3024,35-39,170000,YE,Yemen,6.0236987,Insulin index,0,0.0,False,False,high_glucose
3025,40-44,81000,YE,Yemen,6.8435326,Insulin index,0,0.0,False,False,high_glucose
3026,45-49,48000,YE,Yemen,7.3200516,Insulin index,0,0.0,False,False,high_glucose
3027,50-54,22000,YE,Yemen,7.9884797,Insulin index,0,0.0,False,False,high_glucose
3028,55-59,14000,YE,Yemen,8.5164204,Insulin index,0,0.0,False,False,high_glucose
3029,60-64,6500,YE,Yemen,9.0680413,Insulin index,0,0.0,False,False,high_glucose
3030,15-19,4400000,DZ,Algeria,0.0176805311526,All diabetes,55000,0.0125,False,False,diabetes
3031,20-24,4500000,DZ,Algeria,0.0282265522,All diabetes,110000,0.0244444444444,False,False,diabetes
3032,25-29,3600000,DZ,Algeria,0.0418731545,All diabetes,110000,0.0305555555556,False,False,diabetes
3033,30-34,2300000,DZ,Algeria,0.0606769862512,All diabetes,79000,0.034347826087,False,False,diabetes
3034,35-39,1400000,DZ,Algeria,0.0900072661167,All diabetes,63000,0.045,False,False,diabetes
3035,40-44,720000,DZ,Algeria,0.128954397975,All diabetes,38000,0.0527777777778,False,False,diabetes
3036,45-49,470000,DZ,Algeria,0.171113421284,All diabetes,27000,0.0574468085106,False,False,diabetes
3037,50-54,280000,DZ,Algeria,0.213616149154,All diabetes,20000,0.0714285714286,False,False,diabetes
3038,55-59,150000,DZ,Algeria,0.253600172435,All diabetes,12000,0.08,False,False,diabetes
3039,60-64,91000,DZ,Algeria,0.2894859673,All diabetes,5800,0.0637362637363,False,False,diabetes
3040,15-19,88000,BH,Bahrain,0.0142908583693,All diabetes,790,0.00897727272727,False,False,diabetes
3041,20-24,130000,BH,Bahrain,0.0249231926,All diabetes,1800,0.0138461538462,False,False,diabetes
3042,25-29,210000,BH,Bahrain,0.0398599323,All diabetes,3100,0.0147619047619,False,False,diabetes
3043,30-34,170000,BH,Bahrain,0.0625002667471,All diabetes,3100,0.0182352941176,False,False,diabetes
3044,35-39,120000,BH,Bahrain,0.102133538141,All diabetes,3200,0.0266666666667,False,False,diabetes
3045,40-44,73000,BH,Bahrain,0.157973621049,All diabetes,2500,0.0342465753425,False,False,diabetes
3046,45-49,49000,BH,Bahrain,0.224057830407,All diabetes,2500,0.0510204081633,False,False,diabetes
3047,50-54,27000,BH,Bahrain,0.293788597361,All diabetes,1600,0.0592592592593,False,False,diabetes
3048,55-59,16000,BH,Bahrain,0.357078123976,All diabetes,780,0.04875,False,False,diabetes
3049,60-64,7200,BH,Bahrain,0.4123075871,All diabetes,410,0.0569444444444,False,False,diabetes
3050,15-19,8600000,EG,Egypt,0.00848656387812,All diabetes,260000,0.0302325581395,False,False,diabetes
3051,20-24,7200000,EG,Egypt,0.0159470026,All diabetes,310000,0.0430555555556,False,False,diabetes
3052,25-29,5800000,EG,Egypt,0.0277076948,All diabetes,250000,0.0431034482759,False,False,diabetes
3053,30-34,4300000,EG,Egypt,0.046723569541,All diabetes,210000,0.0488372093023,False,False,diabetes
3054,35-39,2900000,EG,Egypt,0.0818375176862,All diabetes,170000,0.0586206896552,False,False,diabetes
3055,40-44,1700000,EG,Egypt,0.131182365051,All diabetes,130000,0.0764705882353,False,False,diabetes
3056,45-49,1100000,EG,Egypt,0.185118868596,All diabetes,110000,0.1,False,False,diabetes
3057,50-54,810000,EG,Egypt,0.237928102398,All diabetes,90000,0.111111111111,False,False,diabetes
3058,55-59,550000,EG,Egypt,0.281217114438,All diabetes,73000,0.132727272727,False,False,diabetes
3059,60-64,340000,EG,Egypt,0.3137580211,All diabetes,51000,0.15,False,False,diabetes
3060,15-19,3600000,IQ,Iraq,0.0199825025213,All diabetes,140000,0.0388888888889,False,False,diabetes
3061,20-24,3300000,IQ,Iraq,0.0348087077,All diabetes,250000,0.0757575757576,False,False,diabetes
3062,25-29,2800000,IQ,Iraq,0.0561749928,All diabetes,300000,0.107142857143,False,False,diabetes
3063,30-34,1700000,IQ,Iraq,0.0874119322977,All diabetes,200000,0.117647058824,False,False,diabetes
3064,35-39,1200000,IQ,Iraq,0.136906967007,All diabetes,180000,0.15,False,False,diabetes
3065,40-44,730000,IQ,Iraq,0.200258393599,All diabetes,120000,0.164383561644,False,False,diabetes
3066,45-49,550000,IQ,Iraq,0.261722823373,All diabetes,100000,0.181818181818,False,False,diabetes
3067,50-54,310000,IQ,Iraq,0.316698058291,All diabetes,69000,0.222580645161,False,False,diabetes
3068,55-59,190000,IQ,Iraq,0.36323154637,All diabetes,47000,0.247368421053,False,False,diabetes
3069,60-64,110000,IQ,Iraq,0.400756515,All diabetes,27000,0.245454545455,False,False,diabetes
3070,15-19,1000000,JO,Jordan,0.00954048334438,All diabetes,36000,0.036,False,False,diabetes
